USDGHS,20170601,4.2658,4.2882,4.2617,4.2882,0
USDGMD,20170601,44.9,44.94,44.9,44.94,0
USDGNF,20170601,9003.1,9011.8,8999.6,9011.8,0
USDGTQ,20170601,7.1505,7.1845,7.1505,7.1845,0
USDHKD,20170601,7.7921,7.7939,7.786,7.7916,0
USDHNL,20170601,23.43,23.43,23.01,23.083,0
USDHRK,20170601,6.6342,6.6404,6.5874,6.6076,0
USDHTG,20170601,67.477,67.692,67.477,67.692,0
USDHUF,20170601,275.36,275.878,273.48,274.506,0
USDIDR,20170601,13319,13325,13079,13130,0
USDILS,20170601,3.5419,3.5554,3.5272,3.5474,0
USDINR,20170601,64.6186,64.6186,64.3435,64.3725,0
USDIQD,20170601,1137.9,1142.7,1137.9,1142.7,0
USDIRR,20170601,32451,32451,32449,32449,0
USDISK,20170601,99.71,99.777,98.28,98.301,0
USDJOD,20170601,0.7075,0.7075,0.707,0.7072,0
USDJPY,20170601,110.838,111.478,110.486,111.446,0
USDKES,20170601,101.51,101.65,101.497,101.639,0
USDKHR,20170601,4045,4045,3971.2,3987.5,0
USDKMF,20170601,439.7,439.7,439.7,439.7,0
USDKRW,20170601,1123.88,1123.88,1116.7,1120.86,0
USDKWD,20170601,0.303,0.3032,0.3029,0.3032,0
USDKZT,20170601,308.39,310.44,308.39,310.35,0
USDLAK,20170601,8188,8188,7968.7,7998.9,0
USDLBP,20170601,1510,1510,1468.3,1474.5,0
USDLKR,20170601,149.4,152.73,149.22,149.97,0
USDLRD,20170601,92,92,92,92,0
USDLSL,20170601,13.12,13.12,12.831,12.843,0
USDLYD,20170601,1.3663,1.3709,1.3663,1.3709,0
USDMAD,20170601,9.5062,9.7284,9.506,9.7193,0
USDMDL,20170601,17.884,17.995,17.884,17.995,0
USDMKD,20170601,54.77,54.803,54.354,54.497,0
USDMMK,20170601,1344.9,1348.1,1344.9,1346,0
USDMOP,20170601,7.826,7.858,7.824,7.858,0
USDMRO,20170601,353.2,354.67,353.2,354.67,0
USDMUR,20170601,33.51,33.52,33.392,33.398,0
USDMVR,20170601,15.41,15.41,15.4,15.4,0
USDMWK,20170601,711,723.44,711,723.44,0
USDMXN,20170601,18.7083,18.7685,18.5518,18.6482,0
USDMYR,20170601,4.281,4.2883,4.2752,4.2855,0
USDNAD,20170601,13.11,13.1127,12.831,12.843,0
USDNGN,20170601,324,324,311.22,312.48,0
USDNIO,20170601,29.251,29.372,29.251,29.372,0
USDNOK,20170601,8.4483,8.4755,8.4073,8.4527,0
USDNPR,20170601,101.61,101.88,101.44,101.88,0
USDNZD,20170601,1.4112,1.4165,1.404,1.4157,0
USDOMR,20170601,0.3836,0.3842,0.3835,0.3836,0
USDPAB,20170601,0.9749,0.979,0.9749,0.979,0
USDPEN,20170601,3.278,3.2809,3.202,3.2033,0
USDPGK,20170601,3.283,3.283,3.0944,3.1069,0
USDPHP,20170601,49.82,49.8331,49.5959,49.6763,0
USDPKR,20170601,104.75,104.75,103.12,103.54,0
USDPLN,20170601,3.7372,3.7504,3.7124,3.737,0
USDPYG,20170601,5464.6,5478.7,5456.8,5478.7,0
USDQAR,20170601,3.6395,3.6395,3.6378,3.6382,0
USDRON,20170601,4.0877,4.0881,4.0569,4.0677,0
USDRSD,20170601,109.18,109.506,108.372,108.716,0
USDRUB,20170601,56.541,56.921,56.149,56.38,0
USDRWF,20170601,810,831.98,810,831.98,0
USDSAR,20170601,3.7457,3.7499,3.7456,3.7458,0
USDSCR,20170601,12.725,12.7251,12.5882,12.6146,0
USDSDD,20170601,661.36,664.06,661.36,664.06,0
USDSEK,20170601,8.73,8.7442,8.6718,8.676,0
USDSGD,20170601,1.3862,1.3869,1.3819,1.3866,0
USDSHP,20170601,1.8152,1.8152,1.8152,1.8152,0
USDSKK,20170601,21.292,21.292,21.292,21.292,0
USDSLL,20170601,7495,7495,7488,7488,0
USDSOS,20170601,549,549,541.4,543.5,0
USDSTD,20170601,21550,21848,21550,21848,0
USDSVC,20170601,8.5115,8.5476,8.5115,8.5476,0
USDSYP,20170601,213.97,213.97,213.97,213.97,0
USDSZL,20170601,13.135,13.135,12.864,12.875,0
USDTHB,20170601,34.116,34.1851,33.9613,34.13,0
USDTND,20170601,2.426,2.4599,2.3681,2.4592,0
USDTRY,20170601,3.5515,3.5515,3.5232,3.5299,0
USDTWD,20170601,30.098,30.1482,30.0618,30.0923,0
USDTZS,20170601,2185.1,2235,2185.1,2196.2,0
USDUAH,20170601,25.984,26.041,25.973,26.041,0
USDUYU,20170601,27.73,27.756,27.643,27.756,0
USDUZS,20170601,3834.5,3834.5,3804.1,3820,0
USDVEF,20170601,9.97,10.1174,9.9691,10.1174,0
USDVND,20170601,22290,22380,22290,22380,0
USDXAF,20170601,586.47,586.47,583.38,584.96,0
USDXOF,20170601,586.47,586.47,583.39,584.96,0
USDXPF,20170601,106.63,106.639,106.07,106.35,0
USDYER,20170601,249.75,249.75,249.7,249.71,0
USDZAR,20170601,13.1094,13.2051,12.8554,12.8747,0
UYUEUR,20170601,0.0312,0.0312,0.031,0.031,0
UYUUSD,20170601,0.0348,0.0348,0.0347,0.0347,0
UZSCHF,20170601,0.0003,0.0003,0.0003,0.0003,0
VEFEUR,20170601,0.0895,0.0895,0.0895,0.0895,0
VEFUSD,20170601,0.1,0.1002,0.0988,0.0988,0
VNDJPY,20170601,0.0048,0.0048,0.0048,0.0048,0
VNDXAF,20170601,0.0259,0.0259,0.0257,0.0257,0
XAGAUD,20170601,23.22,23.44,23.04,23.3,0
XAGBRL,20170601,56.57,56.57,55,56,0
XAGCAD,20170601,23.3925,23.5215,23.0299,23.2925,0
XAGCNY,20170601,119.06,119.06,116.12,117.3,0
XAGEUR,20170601,15.53,15.53,15.17,15.35,0
XAGGBP,20170601,13.53,13.53,13.22,13.35,0
XAGIDR,20170601,2313.87,2315.18,2270.14,2289.97,0
XAGINR,20170601,1120.05,1120.05,1097.25,1107.5,0
XAGJPY,20170601,1921.21,1925.53,1896.68,1916.27,0
XAGKRW,20170601,195.16,195.17,191.55,193.33,0
XAGMXN,20170601,325.21,326.39,318.03,321.37,0
XAGRUB,20170601,982.62,987.7,965.09,971.92,0
XAGSAR,20170601,65.13,65.28,63.99,64.61,0
XAGTRY,20170601,61.6679,61.6679,60.4146,60.8402,0
XAGUSD,20170601,17.357,17.412,17.021,17.229,0
XAGZAR,20170601,227.1,228.83,221.42,221.91,0
XAUAUD,20170601,1690.4,1719.6,1686.6,1713.7,0
XAUBRL,20170601,4112.2,4132.2,4069.6,4113.4,0
XAUCAD,20170601,1700.24,1720.65,1695.25,1710.45,0
XAUCNY,20170601,8654.6,8682.5,8594.9,8613.1,0
XAUEUR,20170601,1129.71,1133.39,1124.94,1127.9,0
XAUGBP,20170601,984.5,987.8,978.7,980.9,0
XAUIDR,20170601,168188.8,169255.6,167814.5,168158.7,0
XAUINR,20170601,81496.4,81976.4,81251.9,81410,0
XAUJPY,20170601,139843.6,141166.9,139843.6,140913.3,0
XAUKRW,20170601,14191.89,14256.32,14108.79,14196.61,0
XAUMXN,20170601,23638.42,23767.69,23452.55,23599.68,0
XAUPLN,20170601,4717.3,4743,4698.1,4730.7,0
XAURUB,20170601,71421.65,72212.13,71046.54,71369.5,0
XAUSAR,20170601,4733.8,4774.3,4724.2,4745.7,0
XAUUSD,20170601,1262.12,1273.47,1259.63,1265.43,0
XAUZAR,20170601,16530.7,16711.2,16272.3,16311.9,0
XCDGBP,20170601,0.2874,0.2879,0.2852,0.2856,0
XPDEUR,20170601,718.08,733.97,716.7,731.34,0
XPDGBP,20170601,627.03,638.98,626.04,636.89,0
XPDUSD,20170601,804.78,824.68,803.16,821.67,0
XPFGBP,20170601,0.0073,0.0073,0.0072,0.0073,0
XPTEUR,20170601,838.1,843.93,825.66,828.59,0
XPTGBP,20170601,731.72,736.52,718.28,721.15,0
XPTUSD,20170601,937.04,948.03,924.41,929.5,0
YERUSD,20170601,0.004,0.004,0.004,0.004,0
ZARAED,20170601,0.2799,0.2854,0.278,0.285,0
ZARARS,20170601,1.2307,1.2454,1.2232,1.2447,0
ZARAUD,20170601,0.1022,0.1054,0.1018,0.1051,0
ZARBRL,20170601,0.2482,0.2517,0.2455,0.2517,0
ZARBWP,20170601,0.7842,0.7983,0.7758,0.7966,0
ZARCAD,20170601,0.1026,0.1051,0.1022,0.1049,0
ZARCHF,20170601,0.0744,0.0755,0.0733,0.0754,0
ZARCNY,20170601,0.522,0.528,0.5169,0.5274,0
ZARCYP,20170601,0.0399,0.0406,0.0394,0.0405,0
ZARDKK,20170601,0.5074,0.5156,0.5008,0.5143,0
ZAREUR,20170601,0.0682,0.0693,0.0674,0.0692,0
ZARGBP,20170601,0.0595,0.0603,0.0587,0.0602,0
ZARHKD,20170601,0.5938,0.6057,0.5899,0.6049,0
ZARIDR,20170601,998.5,1020.4,993.1,1018.3,0
ZARINR,20170601,4.921,4.9998,4.8861,4.9909,0
ZARJPY,20170601,8.445,8.643,8.262,8.588,0
ZARKES,20170601,7.741,7.878,7.717,7.878,0
ZARKRW,20170601,85.659,87.0094,84.9722,86.9318,0
ZARMUR,20170601,2.5554,2.5888,2.5471,2.5888,0
ZARMXN,20170601,1.4266,1.4486,1.4129,1.4468,0
ZARMYR,20170601,0.33,0.33,0.33,0.33,0
ZARNOK,20170601,0.6438,0.6567,0.6381,0.6556,0
ZARNZD,20170601,0.1075,0.11,0.1066,0.1098,0
ZAROMR,20170601,0.0293,0.0299,0.0291,0.0299,0
ZARPHP,20170601,3.7967,3.8676,3.7717,3.8631,0
ZARPKR,20170601,7.998,8.147,7.917,8.142,0
ZARPLN,20170601,0.2846,0.2906,0.2817,0.2899,0
ZARSEK,20170601,0.6653,0.6748,0.6572,0.6734,0
ZARSGD,20170601,0.1056,0.1078,0.1047,0.1076,0
ZARTHB,20170601,2.599,2.6493,2.5822,2.6468,0
ZARTRY,20170601,0.2706,0.2741,0.2673,0.274,0
ZARTWD,20170601,2.2221,2.2674,2.2215,2.2674,0
ZARUSD,20170601,0.0762,0.0777,0.0757,0.0776,0
ZMKZAR,20170601,0.0026,0.0026,0.0026,0.0026,0
